,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,nc5,nc4,nc3,nc2,trans
215,609,otras,Spanish,DET,238,no,-6.9435,0.1936,-1.8319,0.2566,0.7364,0.2611,2,1,1,1,others
291,863,buen,Spanish,ADJ,239,no,-4.5444,0.8428,0.6783,0.3752,0.7545,0.3535,2,1,1,1,good
70,126,opinión,Spanish,NOUN,240,no,5.8432,-1.1502,-2.1421,0.8888,0.699,0.2497,5,4,3,2,opinion
415,1536,lugar,Spanish,NOUN,241,no,1.0723,0.2461,-0.5206,0.6529,0.7379,0.3094,2,1,1,1,place
93,173,barcelona,Spanish,PROPN,242,no,3.6999,-0.1065,1.3552,0.7829,0.7281,0.3784,5,4,3,2,Barcelona
482,3958,aguirre,Spanish,PROPN,243,no,-7.6595,4.1425,1.8523,0.2212,0.8465,0.3966,1,1,1,1,aguirre
441,5779,nombre,Spanish,NOUN,244,no,3.2616,-1.6155,0.1847,0.7612,0.686,0.3353,4,3,3,2,Name
69,124,momento,Spanish,NOUN,245,no,2.63,-2.5139,0.0309,0.73,0.661,0.3296,4,3,3,2,moment
325,1057,quiere,Spanish,VERB,246,no,0.7564,-2.5907,-0.5372,0.6373,0.6588,0.3088,4,3,3,2,wants
279,815,todos,Spanish,PRON,247,no,5.7828,3.2667,1.616,0.8859,0.8221,0.3879,5,4,3,2,everybody
330,1101,todos,Spanish,PRON,247,no,-4.4875,-1.5702,-4.7432,0.378,0.6873,0.1541,2,1,1,1,everybody
174,465,ver,Spanish,VERB,248,no,0.714,-2.9571,-0.6477,0.6352,0.6486,0.3047,4,3,3,2,watch
53,95,patronal,Spanish,NOUN,249,no,1.7511,-0.1655,0.0701,0.6865,0.7264,0.3311,4,3,3,2,patronal
314,5111,ejemplo,Spanish,NOUN,250,no,6.2958,6.1363,2.7167,0.9112,0.9021,0.4284,5,4,3,2,example
418,1569,están,Spanish,AUX,251,no,-9.3877,2.0155,1.1532,0.1357,0.7872,0.3709,1,1,1,1,is it so
145,362,ganar,Spanish,VERB,252,no,1.1342,-1.5099,0.985,0.656,0.689,0.3647,4,3,3,2,gain
392,1413,población,Spanish,NOUN,253,no,3.9307,-1.0989,-5.1704,0.7943,0.7004,0.1384,4,3,3,2,population
200,561,puntos,Spanish,NOUN,254,no,5.4946,2.8833,2.113,0.8716,0.8114,0.4062,5,4,3,2,points
312,7153,rosa,Spanish,PROPN,255,no,5.9042,0.3212,-2.2738,0.8919,0.74,0.2449,5,4,3,2,rose
322,5144,visto,Spanish,VERB,256,no,-2.8085,-3.9591,-3.9752,0.461,0.6207,0.1823,2,1,1,1,viewed
278,6958,soldador,Spanish,NOUN,257,no,-0.0864,4.006,3.233,0.5956,0.8427,0.4474,5,4,3,2,welder
455,1753,oposición,Spanish,NOUN,258,no,5.2321,0.8572,1.2774,0.8586,0.7549,0.3755,5,4,3,2,opposition
339,1154,poco,Spanish,ADV,259,no,-4.1509,0.9255,0.1971,0.3947,0.7569,0.3358,2,1,1,1,little bit
272,2829,cosas,Spanish,NOUN,260,no,-2.3786,-1.7865,-1.9085,0.4823,0.6812,0.2583,2,1,1,1,stuff
71,127,como,Spanish,ADP,261,no,-0.843,-3.0723,0.6864,0.5582,0.6454,0.3538,4,3,3,2,What
167,450,como,Spanish,ADP,261,no,-7.0224,4.2559,4.0542,0.2527,0.8497,0.4776,1,1,1,1,What
451,3789,emperador,Spanish,NOUN,262,no,5.5064,1.3359,-0.6162,0.8722,0.7683,0.3059,5,4,3,2,emperor
466,1802,partidos,Spanish,NOUN,263,no,1.5675,-1.4343,-0.1888,0.6774,0.6911,0.3216,4,3,3,2,matches
367,3317,ni,Spanish,ADV,264,no,-5.1879,2.7756,2.2443,0.3434,0.8084,0.4111,2,1,1,1,neither
352,5313,ni,Spanish,ADV,264,no,3.8911,7.0748,4.2693,0.7923,0.9283,0.4855,5,4,3,2,neither
487,1987,cuál,Spanish,PRON,265,no,-0.5688,1.5373,2.0458,0.5718,0.7739,0.4038,2,1,1,1,which
154,393,cualquier,Spanish,DET,266,no,-5.8744,2.9796,3.1566,0.3094,0.8141,0.4446,2,1,1,1,any
375,1306,campaña,Spanish,NOUN,267,no,2.8991,-2.6847,-2.7084,0.7433,0.6562,0.2289,4,3,3,2,campaign
373,1297,crisis,Spanish,NOUN,268,no,-1.0627,-2.6782,-3.247,0.5474,0.6564,0.2091,4,3,3,2,crisis
485,1958,cámara,Spanish,PROPN,269,no,4.9226,3.8757,2.592,0.8433,0.8391,0.4238,5,4,3,2,camera
213,607,da,Spanish,VERB,270,no,-1.1507,-1.2938,1.223,0.543,0.695,0.3735,2,1,1,1,gives
324,1051,reducción,Spanish,NOUN,271,no,-0.9828,-0.679,1.051,0.5513,0.7121,0.3672,2,1,1,1,reduction
425,1585,estaba,Spanish,AUX,272,no,-10.1408,2.6823,-2.1584,0.0985,0.8058,0.2491,1,1,1,1,I was
365,3306,real,Spanish,PROPN,273,no,4.1823,1.2844,2.878,0.8067,0.7669,0.4344,5,4,3,2,real
44,73,obra,Spanish,NOUN,274,no,2.2488,-0.8299,-1.9731,0.7111,0.7079,0.2559,5,4,3,2,construction site
406,5578,último,Spanish,ADJ,275,no,-0.4718,1.9161,-0.1748,0.5766,0.7845,0.3221,2,1,1,1,latest
370,1275,cabeza,Spanish,NOUN,276,no,6.2752,2.4876,2.6369,0.9102,0.8004,0.4255,5,4,3,2,head
328,1074,esto,Spanish,PRON,277,no,0.3881,1.6422,0.7009,0.6191,0.7768,0.3543,2,1,1,1,this
401,3513,niños,Spanish,NOUN,278,no,3.2522,0.2226,-1.6803,0.7607,0.7373,0.2667,5,4,3,2,kids
237,4764,allí,Spanish,ADV,279,no,2.0704,-0.0421,-3.4062,0.7023,0.7299,0.2032,5,4,3,2,over there
246,2745,significa,Spanish,VERB,280,no,-1.6099,0.1861,0.366,0.5203,0.7362,0.342,2,1,1,1,it means
341,1158,jueves,Spanish,NOUN,281,no,4.5767,2.221,-0.7596,0.8262,0.793,0.3006,5,4,3,2,Thursday
254,727,modelo,Spanish,NOUN,282,no,-0.1831,-0.3368,-1.4268,0.5909,0.7217,0.276,4,3,3,2,model
217,612,parados,Spanish,NOUN,283,no,2.9398,-0.7824,-0.8823,0.7453,0.7092,0.2961,5,4,3,2,unemployed
403,1469,fujimori,Spanish,PROPN,284,no,4.4911,1.4396,0.0708,0.822,0.7712,0.3311,5,4,3,2,fujimori
404,5569,ella,Spanish,PRON,285,no,4.4735,2.4961,1.8914,0.8211,0.8006,0.3981,5,4,3,2,she
221,626,partir,Spanish,NOUN,286,no,1.895,9.6475,6.4719,0.6936,1.0,0.5665,5,4,3,2,leave
351,1214,líder,Spanish,NOUN,287,no,5.4544,1.7357,0.4433,0.8696,0.7794,0.3448,5,4,3,2,Leader
491,4073,dicen,Spanish,VERB,288,no,-2.925,-0.4911,-0.5266,0.4553,0.7174,0.3091,2,1,1,1,they say
124,272,cuenta,Spanish,NOUN,289,no,0.7068,4.5529,3.1997,0.6349,0.858,0.4462,5,4,3,2,bill
318,1025,tasa,Spanish,NOUN,290,no,1.033,-0.7066,-0.6293,0.651,0.7114,0.3054,4,3,3,2,rate
349,1205,prensa,Spanish,NOUN,291,no,5.6277,-1.112,-2.4892,0.8782,0.7001,0.237,5,4,3,2,press
88,162,unas,Spanish,DET,292,no,-6.7875,0.3444,-2.9995,0.2643,0.7407,0.2182,2,1,1,1,nail
163,431,consejo,Spanish,PROPN,293,no,3.9013,-0.5966,-2.6229,0.7928,0.7144,0.232,5,4,3,2,tip
208,596,general,Spanish,PROPN,294,no,-9.3633,2.5816,-0.4749,0.1369,0.803,0.311,1,1,1,1,general
288,843,general,Spanish,PROPN,294,no,3.4752,1.08,-0.8729,0.7718,0.7612,0.2964,5,4,3,2,general
287,842,secretario,Spanish,NOUN,295,no,-3.0692,-1.7167,-1.1914,0.4481,0.6832,0.2847,2,1,1,1,secretary
76,137,tanto,Spanish,ADV,296,no,-6.7051,0.9506,0.5451,0.2684,0.7576,0.3486,2,1,1,1,so much
137,2370,tanto,Spanish,ADV,296,no,5.6676,2.1958,-1.1675,0.8802,0.7923,0.2856,5,4,3,2,so much
353,3268,pesetas,Spanish,NOUN,297,no,4.5514,2.1785,-1.2559,0.825,0.7918,0.2823,5,4,3,2,pesetas
67,121,trabajo,Spanish,PROPN,298,no,3.858,-0.2409,1.023,0.7907,0.7243,0.3661,5,4,3,2,worked
45,77,trabajo,Spanish,PROPN,298,no,6.81,4.3746,-0.4323,0.9366,0.853,0.3126,5,4,3,2,worked
394,1425,perú,Spanish,PROPN,299,no,6.7737,3.3108,2.2008,0.9349,0.8233,0.4095,5,4,3,2,Peru
229,2690,situó,Spanish,VERB,300,no,-2.2099,-0.1747,0.1314,0.4906,0.7262,0.3333,2,1,1,1,situated
68,2171,ciudad,Spanish,NOUN,301,no,5.9961,0.9794,-0.4778,0.8964,0.7584,0.3109,5,4,3,2,city
333,1113,1999,Spanish,NOUN,302,no,6.0949,2.9883,1.2014,0.9013,0.8144,0.3727,5,4,3,2,1999
203,567,lunes,Spanish,NOUN,303,no,-0.5182,2.654,0.9132,0.5743,0.805,0.3621,2,1,1,1,Monday
149,375,no,Spanish,PART,304,no,-1.6995,-0.0802,-1.6089,0.5159,0.7288,0.2693,2,1,1,1,No
62,113,no,Spanish,PART,304,no,-0.0314,-4.9161,3.6039,0.5984,0.594,0.4611,4,3,3,2,No
180,494,inversión,Spanish,NOUN,305,no,2.772,-0.0666,-0.301,0.737,0.7292,0.3174,5,4,3,2,investment
57,102,empresarios,Spanish,NOUN,306,no,4.9702,1.3422,1.1852,0.8457,0.7685,0.3721,5,4,3,2,businessmen
432,3695,tiempos,Spanish,NOUN,307,no,3.1645,-0.307,-0.3576,0.7564,0.7225,0.3154,5,4,3,2,time
289,4947,alguien,Spanish,PRON,309,no,2.8115,2.0168,-2.8268,0.7389,0.7873,0.2245,5,4,3,2,someone
216,611,problema,Spanish,NOUN,310,no,2.8833,-2.5509,-0.4801,0.7425,0.6599,0.3109,4,3,3,2,issue
277,4903,nadie,Spanish,PRON,311,no,-7.7705,1.2422,-0.2634,0.2157,0.7657,0.3188,2,1,1,1,no one
260,4831,germán,Spanish,PROPN,312,no,-0.606,-0.1682,-3.1731,0.5699,0.7264,0.2118,4,3,3,2,German
390,1410,total,Spanish,NOUN,313,no,1.8662,-0.1668,-1.336,0.6922,0.7264,0.2794,5,4,3,2,total
360,3291,nuestro,Spanish,DET,314,no,-5.1757,0.1528,-0.6596,0.344,0.7353,0.3043,2,1,1,1,our
218,4716,veces,Spanish,NOUN,315,no,-0.1308,-1.5912,-6.4632,0.5934,0.6867,0.0908,4,3,3,2,times
286,4934,algún,Spanish,DET,316,no,-7.3401,4.2013,2.5512,0.237,0.8482,0.4223,1,1,1,1,some
266,762,debe,Spanish,AUX,317,no,-5.0806,2.935,1.9324,0.3487,0.8129,0.3996,2,1,1,1,must
259,4832,granda,Spanish,PROPN,318,no,7.273,3.2782,-3.9091,0.9595,0.8224,0.1847,5,4,3,2,great
371,1278,junio,Spanish,NOUN,319,no,3.9067,1.6871,-1.6361,0.7931,0.7781,0.2683,5,4,3,2,June
377,1309,domingo,Spanish,NOUN,320,no,3.7533,1.5616,0.1149,0.7855,0.7746,0.3327,5,4,3,2,Sunday
292,4964,nuestros,Spanish,DET,321,no,-4.5151,-0.0317,-1.8881,0.3766,0.7302,0.2591,2,1,1,1,our
269,771,seis,Spanish,NUM,323,no,-3.9558,-0.3379,-0.9821,0.4043,0.7216,0.2924,2,1,1,1,six
297,894,unidos,Spanish,PROPN,324,no,-7.9973,3.4955,2.3809,0.2045,0.8285,0.4161,1,1,1,1,United
344,5269,aquel,Spanish,DET,325,no,-6.3401,3.2488,2.4322,0.2864,0.8216,0.418,2,1,1,1,that
405,1481,speight,Spanish,PROPN,326,no,1.9007,2.5745,-0.5197,0.6939,0.8028,0.3094,2,1,1,1,speight
212,606,importante,Spanish,ADJ,327,no,4.2742,-0.191,-3.5158,0.8113,0.7257,0.1992,4,3,3,2,important
470,1820,incluso,Spanish,ADV,328,no,-1.1486,0.9091,0.0549,0.5431,0.7564,0.3305,2,1,1,1,even
280,816,sigue,Spanish,VERB,329,no,-4.2882,-2.3233,-1.8146,0.3879,0.6663,0.2618,2,1,1,1,follow
443,3744,posible,Spanish,ADJ,330,no,-0.7637,-0.3147,1.4724,0.5621,0.7223,0.3827,2,1,1,1,possible
186,514,operadores,Spanish,NOUN,331,no,4.109,-0.4221,-0.9136,0.8031,0.7193,0.2949,5,4,3,2,operators
98,195,ley,Spanish,NOUN,332,no,4.576,1.0184,-0.45,0.8262,0.7594,0.312,5,4,3,2,law
408,1486,parlamento,Spanish,PROPN,333,no,5.4962,0.2046,-1.921,0.8717,0.7368,0.2579,5,4,3,2,parliament
25,41,valor,Spanish,NOUN,334,no,3.9867,0.5354,-1.8124,0.797,0.746,0.2619,5,4,3,2,worth
8,2058,mujeres,Spanish,NOUN,335,no,2.3157,-0.4456,-0.0037,0.7144,0.7186,0.3284,4,3,3,2,women
166,2495,jefe,Spanish,NOUN,336,no,3.5316,0.1485,-0.0781,0.7745,0.7352,0.3256,5,4,3,2,boss
458,7917,alfonso,Spanish,PROPN,337,no,2.7234,1.559,0.9328,0.7346,0.7745,0.3628,5,4,3,2,alphonse
419,1576,democracia,Spanish,NOUN,338,no,3.067,-0.1994,-3.6615,0.7516,0.7255,0.1938,5,4,3,2,democracy
121,269,compañía,Spanish,NOUN,339,no,5.1679,-0.0147,-2.3451,0.8554,0.7306,0.2423,5,4,3,2,company
421,1579,barak,Spanish,PROPN,340,no,7.5694,4.6157,1.4236,0.9742,0.8597,0.3809,5,4,3,2,barak
409,1494,fiyi,Spanish,PROPN,341,no,6.8563,3.9005,-0.2063,0.9389,0.8398,0.3209,5,4,3,2,fiji
21,34,poder,Spanish,NOUN,342,no,4.6993,1.1023,0.9478,0.8323,0.7618,0.3634,5,4,3,2,can
244,694,menor,Spanish,ADJ,343,no,-5.2508,0.5515,-0.4905,0.3403,0.7464,0.3105,2,1,1,1,minor
140,2382,incremento,Spanish,NOUN,344,no,1.0932,-1.8437,-0.9193,0.654,0.6797,0.2947,4,3,3,2,increase
302,944,sector,Spanish,NOUN,345,no,4.6159,0.7619,0.5266,0.8282,0.7523,0.3479,5,4,3,2,sector
158,402,situación,Spanish,NOUN,346,no,3.187,-1.8319,-2.9368,0.7575,0.68,0.2205,4,3,3,2,situation
146,2410,gasto,Spanish,NOUN,347,no,4.3319,-0.2565,-0.2764,0.8141,0.7239,0.3183,5,4,3,2,spent
475,5933,sabe,Spanish,VERB,348,no,-2.0796,-1.0857,-1.0454,0.4971,0.7008,0.2901,2,1,1,1,knows
77,6285,hijo,Spanish,NOUN,349,no,2.9896,-1.7699,-1.9404,0.7477,0.6817,0.2571,4,3,3,2,son
459,1776,25,Spanish,NUM,350,no,-1.7881,-0.1959,-0.5546,0.5115,0.7256,0.3081,2,1,1,1,25
362,1248,2,Spanish,NUM,351,no,2.7825,-0.3672,-0.8914,0.7375,0.7208,0.2957,5,4,3,2,two
169,2500,toledo,Spanish,PROPN,352,no,-9.1499,0.1996,-3.2577,0.1475,0.7366,0.2087,2,1,1,1,Toledo
122,4366,regalo,Spanish,NOUN,353,no,2.3157,-0.7915,0.0123,0.7144,0.709,0.329,4,3,3,2,gift
473,1831,actual,Spanish,ADJ,354,no,-4.8263,0.8961,1.6013,0.3613,0.756,0.3874,2,1,1,1,current
89,2211,metros,Spanish,NOUN,355,no,3.4281,0.6057,-0.2247,0.7694,0.7479,0.3202,5,4,3,2,meters
398,3502,liga,Spanish,PROPN,356,no,5.1937,1.0907,-1.8352,0.8567,0.7615,0.261,5,4,3,2,league
48,86,necesidad,Spanish,NOUN,357,no,1.7947,-1.4534,-4.7394,0.6887,0.6905,0.1542,4,3,3,2,need
448,3779,japonés,Spanish,ADJ,358,no,-5.7726,0.6437,0.5046,0.3145,0.749,0.3471,2,1,1,1,Japanese
227,640,subsidio,Spanish,NOUN,359,no,4.3446,1.7012,0.783,0.8147,0.7785,0.3573,5,4,3,2,subsidy
412,1498,golpe,Spanish,NOUN,360,no,4.1493,-0.1934,-2.6958,0.8051,0.7257,0.2294,5,4,3,2,blow
26,43,cambio,Spanish,NOUN,361,no,4.977,0.2029,-0.9007,0.846,0.7367,0.2954,5,4,3,2,change
193,6688,susi,Spanish,PROPN,363,no,5.1149,3.6185,2.2694,0.8528,0.8319,0.412,5,4,3,2,susie
437,1666,fox,Spanish,PROPN,364,no,0.7747,3.6519,2.6983,0.6382,0.8329,0.4278,5,4,3,2,fox
207,582,confederación,Spanish,PROPN,365,no,3.3636,-2.5042,-5.0008,0.7662,0.6612,0.1446,4,3,3,2,confederacy
177,477,relaciones,Spanish,NOUN,366,no,4.8258,1.3118,-0.116,0.8385,0.7676,0.3242,5,4,3,2,relations
129,290,pasada,Spanish,ADJ,367,no,-6.9469,0.2834,-1.085,0.2564,0.739,0.2886,2,1,1,1,pass
439,3724,casa,Spanish,NOUN,368,no,6.8389,1.5874,-1.0821,0.9381,0.7753,0.2887,5,4,3,2,House
435,1657,candidatos,Spanish,NOUN,369,no,4.5599,0.5912,-2.0318,0.8254,0.7475,0.2538,5,4,3,2,candidates
242,679,nuevos,Spanish,ADJ,370,no,-8.3905,3.6588,1.1567,0.185,0.833,0.3711,1,1,1,1,new
447,7875,butragueño,Spanish,PROPN,371,no,4.7998,0.4038,-0.4283,0.8372,0.7423,0.3128,5,4,3,2,butragueño
434,1655,comicios,Spanish,NOUN,372,no,4.023,1.4506,0.9957,0.7988,0.7715,0.3651,5,4,3,2,elections
283,826,director,Spanish,NOUN,373,no,-0.0643,-2.2856,-0.881,0.5967,0.6673,0.2961,4,3,3,2,director
120,267,última,Spanish,ADJ,374,no,-2.4394,2.0377,0.8279,0.4793,0.7879,0.359,2,1,1,1,last
483,8062,nba,Spanish,PROPN,375,no,6.318,2.3491,2.3357,0.9123,0.7965,0.4144,5,4,3,2,nba
238,671,carácter,Spanish,NOUN,376,no,3.1611,0.2149,-0.9187,0.7562,0.737,0.2947,5,4,3,2,character
182,496,española,Spanish,ADJ,377,no,-7.7377,1.5658,1.754,0.2173,0.7747,0.393,2,1,1,1,Spanish
313,1011,señaló,Spanish,VERB,378,no,-4.8743,-0.6909,-3.9753,0.3589,0.7118,0.1823,2,1,1,1,he pointed
378,1314,seguridad,Spanish,NOUN,379,no,3.4517,0.5446,-0.3255,0.7706,0.7462,0.3165,5,4,3,2,security
225,637,cuya,Spanish,PRON,381,no,-7.0226,1.2235,0.9921,0.2526,0.7652,0.365,2,1,1,1,whose
142,342,favor,Spanish,NOUN,382,no,3.6618,9.1376,6.8547,0.781,0.9858,0.5806,5,4,3,2,favour
41,4166,nosotros,Spanish,PRON,383,no,-5.274,-0.5789,-3.2147,0.3391,0.7149,0.2103,2,1,1,1,us
201,562,agentes,Spanish,NOUN,384,no,1.5379,0.6377,0.5073,0.676,0.7488,0.3472,2,1,1,1,agents
276,805,otros,Spanish,PRON,385,no,1.5351,-1.9888,-4.5989,0.6758,0.6756,0.1594,4,3,3,2,others
248,701,otros,Spanish,PRON,385,no,-4.1329,0.4947,0.6876,0.3955,0.7448,0.3538,2,1,1,1,others
261,2791,parece,Spanish,VERB,386,no,-2.0223,-1.5305,-0.6187,0.4999,0.6884,0.3058,2,1,1,1,It seems
429,5729,mondeo,Spanish,PROPN,387,no,0.6461,1.2653,0.8877,0.6319,0.7663,0.3612,2,1,1,1,mondeo
275,800,acaba,Spanish,VERB,388,no,-1.2877,0.8054,1.2571,0.5362,0.7535,0.3747,2,1,1,1,just
472,7969,faltas,Spanish,NOUN,389,no,2.6883,0.3646,-2.156,0.7328,0.7412,0.2492,5,4,3,2,faults
382,1329,miles,Spanish,NUM,390,no,3.7352,0.3549,-1.4849,0.7846,0.7409,0.2739,5,4,3,2,Thousands
190,4618,dios,Spanish,PROPN,391,no,-2.6386,3.7377,1.8924,0.4694,0.8352,0.3981,2,1,1,1,god
393,3469,todavía,Spanish,ADV,392,no,-1.8347,2.9982,3.2725,0.5092,0.8146,0.4489,5,4,3,2,yet
431,1644,decisión,Spanish,NOUN,393,no,-2.1937,5.6008,4.3604,0.4914,0.8872,0.4889,5,4,3,2,decision
340,1156,alcan,Spanish,PROPN,394,no,3.2552,0.8306,-0.3826,0.7609,0.7542,0.3144,5,4,3,2,reach
253,720,local,Spanish,ADJ,395,no,-6.9641,0.5535,-0.7003,0.2555,0.7465,0.3028,2,1,1,1,local
492,4076,mucho,Spanish,DET,396,no,-3.0321,0.4335,0.7737,0.45,0.7431,0.357,2,1,1,1,much
240,4775,mucho,Spanish,DET,396,no,-6.0874,1.0857,-0.4221,0.2989,0.7613,0.313,2,1,1,1,much
427,1598,hora,Spanish,NOUN,397,no,0.8454,-3.9515,-4.1712,0.6417,0.6209,0.1751,4,3,3,2,hour
450,3782,decidió,Spanish,VERB,398,no,-1.817,-0.1619,-1.1322,0.5101,0.7265,0.2869,2,1,1,1,He decided
332,7253,regás,Spanish,PROPN,399,no,0.3372,1.398,-1.4164,0.6166,0.77,0.2764,2,1,1,1,you regurgitate
356,1226,mayores,Spanish,ADJ,400,no,-5.1504,1.8734,1.0841,0.3452,0.7833,0.3684,2,1,1,1,greater
47,80,unos,Spanish,PRON,401,no,-9.7265,2.5101,-0.4157,0.1189,0.801,0.3132,1,1,1,1,some
416,1551,unos,Spanish,PRON,401,no,-4.6033,1.233,-0.6747,0.3723,0.7654,0.3037,2,1,1,1,some
305,947,pp,Spanish,PROPN,402,no,6.7259,7.7143,5.4027,0.9325,0.9461,0.5272,5,4,3,2,pp
444,1718,espera,Spanish,VERB,403,no,3.2386,1.0728,0.6834,0.76,0.761,0.3536,5,4,3,2,wait
445,1724,internacionales,Spanish,ADJ,404,no,-12.132,1.2822,-5.7619,0.0,0.7668,0.1166,1,1,1,1,international
336,3168,registrado,Spanish,ADJ,405,no,-6.0918,1.1494,0.7667,0.2987,0.7631,0.3567,2,1,1,1,registered
54,6239,tu,Spanish,DET,406,no,-10.5916,1.94,-1.7154,0.0762,0.7851,0.2654,1,1,1,1,your
446,1725,política,Spanish,ADJ,407,no,-6.8983,0.9999,0.1654,0.2588,0.7589,0.3346,2,1,1,1,politics
223,634,régimen,Spanish,NOUN,408,no,3.9407,0.2284,-1.0337,0.7948,0.7374,0.2905,5,4,3,2,regime
343,1168,capital,Spanish,NOUN,409,no,6.2361,0.1866,-1.4272,0.9083,0.7363,0.276,5,4,3,2,capital
423,1583,bill,Spanish,PROPN,410,no,-5.4189,-0.6996,-0.5785,0.332,0.7115,0.3072,2,1,1,1,Bill
452,1741,guerra,Spanish,NOUN,411,no,5.4983,0.9228,-3.2558,0.8718,0.7568,0.2088,5,4,3,2,war
164,440,mal,Spanish,ADV,412,no,-6.4652,0.0874,-2.8639,0.2802,0.7335,0.2232,2,1,1,1,wrong
342,1162,algroup,Spanish,PROPN,413,no,4.0375,1.8313,-0.355,0.7996,0.7821,0.3155,5,4,3,2,algroup
226,4734,elena,Spanish,PROPN,415,no,4.228,0.8982,-1.9693,0.809,0.7561,0.2561,5,4,3,2,Elena
420,1577,israelí,Spanish,ADJ,416,no,-5.6814,1.3398,0.9548,0.319,0.7684,0.3636,2,1,1,1,Israeli
50,2137,líderes,Spanish,NOUN,417,no,2.2908,-1.4484,-3.2181,0.7132,0.6907,0.2102,4,3,3,2,leaders
17,27,informe,Spanish,NOUN,418,no,5.1487,1.9026,0.3286,0.8545,0.7841,0.3406,5,4,3,2,report
92,2216,vuelta,Spanish,PROPN,419,no,5.8589,1.4698,-0.0218,0.8896,0.772,0.3277,5,4,3,2,lap
355,3271,señor,Spanish,NOUN,420,no,1.1159,0.1544,-0.4827,0.6551,0.7354,0.3108,2,1,1,1,mister
102,213,afirmó,Spanish,VERB,421,no,-1.5079,1.63,-1.7723,0.5253,0.7765,0.2633,2,1,1,1,he claimed
364,3300,decir,Spanish,NOUN,422,no,1.4172,-3.0648,-1.8736,0.67,0.6456,0.2596,4,3,3,2,tell
301,2988,decir,Spanish,NOUN,422,no,-6.8559,0.2616,-3.0422,0.2609,0.7383,0.2166,2,1,1,1,tell
300,2987,es,Spanish,NOUN,423,no,-4.9911,-0.5793,-2.9225,0.3531,0.7149,0.221,2,1,1,1,it is
126,281,es,Spanish,NOUN,423,no,-1.1056,-7.9956,3.9099,0.5452,0.5082,0.4723,4,3,3,2,it is
205,573,encontrar,Spanish,VERB,424,no,0.5021,-2.9201,-1.8991,0.6247,0.6496,0.2587,4,3,3,2,find
147,4462,haya,Spanish,AUX,425,no,-0.9354,1.7709,0.1838,0.5537,0.7804,0.3353,2,1,1,1,is
298,2957,defensa,Spanish,NOUN,426,no,2.3035,-2.0228,-0.9046,0.7138,0.6747,0.2952,4,3,3,2,defending
428,5723,cortina,Spanish,PROPN,427,no,1.4495,1.3799,-2.2136,0.6716,0.7695,0.2471,5,4,3,2,curtain
239,678,creación,Spanish,NOUN,428,no,6.0532,3.2172,2.2285,0.8992,0.8207,0.4105,5,4,3,2,creation
170,2506,ex,Spanish,ADJ,429,no,-4.1667,4.5263,3.6024,0.3939,0.8572,0.461,2,1,1,1,ex
295,2931,ex,Spanish,ADJ,429,no,1.8223,-0.5347,-0.7079,0.69,0.7161,0.3025,4,3,3,2,ex
139,4428,divertido,Spanish,ADJ,430,no,-2.0709,0.6261,0.8184,0.4975,0.7485,0.3586,2,1,1,1,funny
293,2919,juego,Spanish,NOUN,431,no,5.9969,0.3586,-2.8363,0.8964,0.741,0.2242,4,3,3,2,play
210,603,supone,Spanish,VERB,432,no,-2.8412,-0.1409,1.6662,0.4594,0.7271,0.3898,2,1,1,1,supposed
130,292,17,Spanish,NUM,433,no,4.2144,0.7347,-0.1615,0.8083,0.7515,0.3226,5,4,3,2,17
160,2463,oea,Spanish,PROPN,434,no,4.0059,1.4913,-1.2291,0.798,0.7726,0.2833,5,4,3,2,oea
321,1044,banco,Spanish,NOUN,435,no,6.0602,3.2454,1.3846,0.8996,0.8215,0.3794,5,4,3,2,bank
15,23,banco,Spanish,NOUN,435,no,5.908,2.628,1.3765,0.892,0.8043,0.3791,5,4,3,2,bank
61,8301,temporada,Spanish,NOUN,436,no,6.645,2.0512,-0.2773,0.9285,0.7882,0.3183,5,4,3,2,season
489,4067,libertad,Spanish,NOUN,437,no,3.1922,-1.2305,-1.4275,0.7578,0.6968,0.276,5,4,3,2,freedom
125,273,hecho,Spanish,NOUN,438,no,3.8565,0.951,1.3099,0.7906,0.7576,0.3767,5,4,3,2,done
119,266,respecto,Spanish,NOUN,440,no,1.4949,0.6628,-2.9601,0.6738,0.7495,0.2196,5,4,3,2,regard
320,1035,anunció,Spanish,VERB,442,no,-4.8531,-1.7654,-1.4346,0.3599,0.6818,0.2757,2,1,1,1,ad
399,1455,aquí,Spanish,ADV,443,no,-8.2545,-0.8357,-6.2998,0.1917,0.7078,0.0968,2,1,1,1,here
16,26,según,Spanish,SCONJ,444,no,-5.0338,0.0359,0.6786,0.351,0.7321,0.3535,2,1,1,1,according to
23,2085,según,Spanish,SCONJ,444,no,-10.3438,2.66,-1.9125,0.0884,0.8052,0.2582,1,1,1,1,according to
73,130,económico,Spanish,ADJ,445,no,-6.5845,1.3592,-0.314,0.2743,0.7689,0.317,2,1,1,1,economic
265,2809,desempleados,Spanish,NOUN,446,no,3.6914,0.2921,-1.4469,0.7824,0.7392,0.2753,5,4,3,2,unemployed
400,1457,indicó,Spanish,VERB,447,no,-5.1413,-3.1027,-5.055,0.3457,0.6446,0.1426,2,1,1,1,Indian
